event_id,video_filename,track_id_combination,bee_a_detection_ids,bee_b_detection_ids,timestamps,frame_ids,cam_id,human_decidable_interaction,trophallaxis_observed,bee_a_is_donor,trophallaxis_start_frame_nr,trophallaxis_end_frame_nr,comments
5e393417-0702-4b5e-a76d-ea30f9a3a704,5e393417-0702-4b5e-a76d-ea30f9a3a704.mp4,"('4466725f-76c0-4dd8-b6a2-dd6b9a686c6f', 'aa6e47a7-ca07-4cc8-824a-4ee57a963860')","['f12187782841318923786d45c0', 'f12738087804107374675d51c0', 'f12248629375555242439d49c0', 'f14376158104254563624d49c0', 'f16250731272676820451d48c0', 'f12605598219748237622d49c0']","['f12187782841318923786d56c0', 'f12738087804107374675d55c0', 'f12248629375555242439d55c0', 'f14376158104254563624d56c0', 'f16250731272676820451d56c0', 'f12605598219748237622d58c0']","[1468933000.238382, 1468933002.231566, 1468933002.563907, 1468933002.896016, 1468933003.228036, 1468933003.560625]","['12187782841318923786', '12738087804107374675', '12248629375555242439', '14376158104254563624', '16250731272676820451', '12605598219748237622']",0,y,n,,,,
7f9057fa-e8c3-41d2-8917-0c06c23907a7,7f9057fa-e8c3-41d2-8917-0c06c23907a7.mp4,"('4466725f-76c0-4dd8-b6a2-dd6b9a686c6f', '692f379d-e77e-4210-ab1b-59812cacc80f')","['f13218146798120612037d45c0', 'f11428502154316537251d45c0', 'f16057665181138694084d45c0', 'f13008484487293604402d45c0', 'f12581477996811465821d45c0', 'f13180731933858781948d46c0', 'f9921817958825694876d46c0', 'f12827200123734715045d47c0', 'f15474313437425258502d47c0', 'f17507284401676838884d47c0']","['f13218146798120612037d48c0', 'f11428502154316537251d49c0', 'f16057665181138694084d50c0', 'f13008484487293604402d53c0', 'f12581477996811465821d52c0', 'f13180731933858781948d55c0', 'f9921817958825694876d54c0', 'f12827200123734715045d54c0', 'f15474313437425258502d54c0', 'f17507284401676838884d55c0']","[1468932993.262114, 1468932993.594455, 1468932993.926569, 1468932994.258574, 1468932994.59092, 1468932994.923407, 1468932995.255434, 1468932995.587479, 1468932995.919779, 1468932996.252257]","['13218146798120612037', '11428502154316537251', '16057665181138694084', '13008484487293604402', '12581477996811465821', '13180731933858781948', '9921817958825694876', '12827200123734715045', '15474313437425258502', '17507284401676838884']",0,y,n,,,,
33e08698-c427-4b50-b5e3-3851e0650d51,33e08698-c427-4b50-b5e3-3851e0650d51.mp4,"('4466725f-76c0-4dd8-b6a2-dd6b9a686c6f', '05d8fa2b-ca70-44b3-a172-198b3b35b696')","['f17682320040685656339d41c0', 'f10362637089340307247d40c0', 'f12642220914252349647d39c0', 'f17905563604006452153d40c0', 'f12665814736972796978d39c0', 'f11981647879135996422d39c0', 'f14927469687483747327d39c0', 'f15524481252478361732d39c0', 'f14568571519337669600d41c0']","['f17682320040685656339d34c0', 'f10362637089340307247d34c0', 'f12642220914252349647d33c0', 'f17905563604006452153d34c0', 'f12665814736972796978d33c0', 'f11981647879135996422d33c0', 'f14927469687483747327d33c0', 'f15524481252478361732d34c0', 'f14568571519337669600d35c0']","[1468932857.721863, 1468932858.054451, 1468932858.386458, 1468932858.71873, 1468932859.050968, 1468932859.382975, 1468932859.715385, 1468932860.047389, 1468932860.379763]","['17682320040685656339', '10362637089340307247', '12642220914252349647', '17905563604006452153', '12665814736972796978', '11981647879135996422', '14927469687483747327', '15524481252478361732', '14568571519337669600']",0,y,n,,,,
a7682bad-553c-4e47-ba96-fc73a72695ab,a7682bad-553c-4e47-ba96-fc73a72695ab.mp4,"('4466725f-76c0-4dd8-b6a2-dd6b9a686c6f', '05d8fa2b-ca70-44b3-a172-198b3b35b696')","['f15148691817914528902d40c0', 'f15123698819932053563d41c0', 'f15915252872971590086d43c0', 'f17213282278891450751d46c0', 'f10844351432089651193d46c0', 'f18081545599613893124d45c0', 'f14254634591443788407d45c0', 'f13697992865573901772d44c0', 'f16489140426504755904d42c0', 'f18413194917052012737d40c0', 'f10224557140587208048d42c0', 'f14384376653464614466d40c0', 'f15820965211509554704d40c0', 'f9310526762347523061d39c0', 'f13105336215238994036d39c0', 'f16860051829779688617d39c0', 'f11273315353707085556d40c0']","['f15148691817914528902d42c0', 'f15123698819932053563d42c0', 'f15915252872971590086d42c0', 'f17213282278891450751d42c0', 'f10844351432089651193d40c0', 'f18081545599613893124d39c0', 'f14254634591443788407d41c0', 'f13697992865573901772d40c0', 'f16489140426504755904d39c0', 'f18413194917052012737d38c0', 'f10224557140587208048d40c0', 'f14384376653464614466d38c0', 'f15820965211509554704d38c0', 'f9310526762347523061d38c0', 'f13105336215238994036d37c0', 'f16860051829779688617d38c0', 'f11273315353707085556d41c0']","[1468932888.285342, 1468932888.617128, 1468932888.949746, 1468932889.281526, 1468932889.613986, 1468932889.946194, 1468932890.278234, 1468932890.610681, 1468932890.942622, 1468932891.275018, 1468932891.606939, 1468932891.939605, 1468932892.27184, 1468932892.603628, 1468932892.935816, 1468932893.268087, 1468932893.600396]","['15148691817914528902', '15123698819932053563', '15915252872971590086', '17213282278891450751', '10844351432089651193', '18081545599613893124', '14254634591443788407', '13697992865573901772', '16489140426504755904', '18413194917052012737', '10224557140587208048', '14384376653464614466', '15820965211509554704', '9310526762347523061', '13105336215238994036', '16860051829779688617', '11273315353707085556']",0,y,y,n,7,7,
22745e6b-6475-4bec-8d72-22d6b4a3c152,22745e6b-6475-4bec-8d72-22d6b4a3c152.mp4,"('4466725f-76c0-4dd8-b6a2-dd6b9a686c6f', '05d8fa2b-ca70-44b3-a172-198b3b35b696')","['f17877295045726512836d43c0', 'f12068781333597675946d42c0', 'f14820700341448631268d40c0', 'f9772301871246926682d42c0', 'f9501951426719062378d40c0', 'f14971188363646323399d39c0', 'f16335129714072786050d39c0', 'f9952890270645163093d39c0', 'f12690801972229735639d42c0', 'f10068338525773385968d45c0']","['f17877295045726512836d45c0', 'f12068781333597675946d44c0', 'f14820700341448631268d42c0', 'f9772301871246926682d44c0', 'f9501951426719062378d42c0', 'f14971188363646323399d42c0', 'f16335129714072786050d42c0', 'f9952890270645163093d43c0', 'f12690801972229735639d46c0', 'f10068338525773385968d47c0']","[1468932926.820956, 1468932927.15319, 1468932927.485548, 1468932927.817645, 1468932928.149978, 1468932928.482203, 1468932928.814216, 1468932929.146418, 1468932929.47881, 1468932929.810571]","['17877295045726512836', '12068781333597675946', '14820700341448631268', '9772301871246926682', '9501951426719062378', '14971188363646323399', '16335129714072786050', '9952890270645163093', '12690801972229735639', '10068338525773385968']",0,y,n,,,,
ee7200f7-8ee5-4162-92a8-67338a53ef37,ee7200f7-8ee5-4162-92a8-67338a53ef37.mp4,"('4466725f-76c0-4dd8-b6a2-dd6b9a686c6f', 'aaaa88bd-cbcd-4a18-92ff-f09c88d134b8')","['f10935344879351887622d37c0', 'f17036398128405480153d37c0', 'f14411658514585616605d39c0', 'f9531327970079846839d39c0', 'f12426749430300605635d40c0', 'f13032989483581564173d40c0', 'f9331889257058212047d41c0', 'f12718849291872991081d40c0']","['f10935344879351887622d34c0', 'f17036398128405480153d34c0', 'f14411658514585616605d36c0', 'f9531327970079846839d36c0', 'f12426749430300605635d37c0', 'f13032989483581564173d37c0', 'f9331889257058212047d37c0', 'f12718849291872991081d36c0']","[1468932978.313048, 1468932978.645121, 1468932978.977288, 1468932979.309495, 1468932979.641822, 1468932979.973697, 1468932980.306279, 1468932980.638417]","['10935344879351887622', '17036398128405480153', '14411658514585616605', '9531327970079846839', '12426749430300605635', '13032989483581564173', '9331889257058212047', '12718849291872991081']",0,y,n,,,,
1d02685a-ab72-4c9d-8352-2938021e9ae4,1d02685a-ab72-4c9d-8352-2938021e9ae4.mp4,"('35dfe76b-6720-4ff6-8844-259d8977a659', '29d190a7-5350-425d-90f2-1188b17af232')","['f10893418989825235234d95c0', 'f17693747813685052025d93c0', 'f12729615912098115669d93c0', 'f15267571435381222888d91c0', 'f9526697934605683512d91c0', 'f14672955934322491319d92c0', 'f13123381706328800404d93c0', 'f10595599369857717524d92c0']","['f10893418989825235234d107c0', 'f17693747813685052025d103c0', 'f12729615912098115669d102c0', 'f15267571435381222888d100c0', 'f9526697934605683512d99c0', 'f14672955934322491319d102c0', 'f13123381706328800404d103c0', 'f10595599369857717524d102c0']","[1468933562.331678, 1468933562.663644, 1468933562.995681, 1468933563.327919, 1468933563.660062, 1468933563.992279, 1468933564.324707, 1468933564.657053]","['10893418989825235234', '17693747813685052025', '12729615912098115669', '15267571435381222888', '9526697934605683512', '14672955934322491319', '13123381706328800404', '10595599369857717524']",0,y,n,,,,
0a830947-06be-49c3-846c-93f7d8603591,0a830947-06be-49c3-846c-93f7d8603591.mp4,"('35dfe76b-6720-4ff6-8844-259d8977a659', '5c8c0758-5855-4f0e-b63d-221b5ff66266')","['f18189031716922982623d103c0', 'f13522149195208864834d104c0', 'f12772941958221524487d101c0', 'f13026731477866789882d105c0', 'f15394724824015569247d105c0', 'f11198123466819886181d105c0', 'f11360922361603403043d105c0', 'f10155080567859705353d109c0', 'f16578682546560940435d109c0', 'f10471577141121858883d111c0', 'f9792734858341280578d110c0', 'f17649439312891649422d111c0', 'f12365145564011184020d113c0', 'f16832640516058026087d114c0', 'f11780611563310472048d109c0', 'f16169173761625700043d109c0', 'f9405631680581693025d110c0']","['f18189031716922982623d99c0', 'f13522149195208864834d99c0', 'f12772941958221524487d98c0', 'f13026731477866789882d103c0', 'f15394724824015569247d103c0', 'f11198123466819886181d102c0', 'f11360922361603403043d103c0', 'f10155080567859705353d107c0', 'f16578682546560940435d106c0', 'f10471577141121858883d104c0', 'f9792734858341280578d105c0', 'f17649439312891649422d107c0', 'f12365145564011184020d108c0', 'f16832640516058026087d109c0', 'f11780611563310472048d105c0', 'f16169173761625700043d105c0', 'f9405631680581693025d106c0']","[1468933091.927221, 1468933092.259539, 1468933092.591767, 1468933092.92391, 1468933093.25617, 1468933093.920737, 1468933094.252783, 1468933094.584829, 1468933094.91728, 1468933095.249549, 1468933095.581689, 1468933095.913982, 1468933096.246954, 1468933096.578053, 1468933096.910529, 1468933097.242716, 1468933097.575014]","['18189031716922982623', '13522149195208864834', '12772941958221524487', '13026731477866789882', '15394724824015569247', '11198123466819886181', '11360922361603403043', '10155080567859705353', '16578682546560940435', '10471577141121858883', '9792734858341280578', '17649439312891649422', '12365145564011184020', '16832640516058026087', '11780611563310472048', '16169173761625700043', '9405631680581693025']",0,y,n,,,,
7df6e5c0-6727-48d4-ba2b-48e93256ed60,7df6e5c0-6727-48d4-ba2b-48e93256ed60.mp4,"('35dfe76b-6720-4ff6-8844-259d8977a659', '5c8c0758-5855-4f0e-b63d-221b5ff66266')","['f16103678104077575271d100c0', 'f11183748822048283802d99c0', 'f17740564833794780406d99c0', 'f14822531802602678520d98c0', 'f17958808496297403351d98c0', 'f11679259687623183008d100c0', 'f18398429333565489440d98c0', 'f13921352033455691407d97c0', 'f15316414676272547719d96c0', 'f9628048934024157524d96c0', 'f13780866516141623670d95c0', 'f9468445940981210084d97c0', 'f17062285300681250982d97c0', 'f9224708225286874820d99c0', 'f10044074875965059521d99c0', 'f14849100191361739564d98c0', 'f11460552462062496115d100c0', 'f15708445161748752430d98c0', 'f14012571650093832195d100c0', 'f14456407660386988005d99c0', 'f17763226649420050712d98c0']","['f16103678104077575271d104c0', 'f11183748822048283802d105c0', 'f17740564833794780406d103c0', 'f14822531802602678520d102c0', 'f17958808496297403351d100c0', 'f11679259687623183008d103c0', 'f18398429333565489440d101c0', 'f13921352033455691407d100c0', 'f15316414676272547719d97c0', 'f9628048934024157524d97c0', 'f13780866516141623670d98c0', 'f9468445940981210084d100c0', 'f17062285300681250982d100c0', 'f9224708225286874820d102c0', 'f10044074875965059521d102c0', 'f14849100191361739564d102c0', 'f11460552462062496115d104c0', 'f15708445161748752430d101c0', 'f14012571650093832195d102c0', 'f14456407660386988005d101c0', 'f17763226649420050712d100c0']","[1468933160.693974, 1468933161.026378, 1468933161.358332, 1468933161.690714, 1468933162.023031, 1468933162.355102, 1468933162.687485, 1468933163.01957, 1468933163.35151, 1468933163.684093, 1468933164.016366, 1468933164.348166, 1468933164.680754, 1468933165.012922, 1468933165.344833, 1468933165.677029, 1468933166.009235, 1468933166.341554, 1468933166.673851, 1468933167.0059, 1468933167.338294]","['16103678104077575271', '11183748822048283802', '17740564833794780406', '14822531802602678520', '17958808496297403351', '11679259687623183008', '18398429333565489440', '13921352033455691407', '15316414676272547719', '9628048934024157524', '13780866516141623670', '9468445940981210084', '17062285300681250982', '9224708225286874820', '10044074875965059521', '14849100191361739564', '11460552462062496115', '15708445161748752430', '14012571650093832195', '14456407660386988005', '17763226649420050712']",0,y,n,,,,
1d8ee8ff-7ed0-436d-afb2-4e03c66373ad,1d8ee8ff-7ed0-436d-afb2-4e03c66373ad.mp4,"('35dfe76b-6720-4ff6-8844-259d8977a659', 'c832299e-6970-4086-83a5-fc282aa6cc16')","['f13005816764567461654d82c0', 'f13234088123582423267d86c0', 'f15557627395276589498d85c0', 'f16335918958830656648d86c0', 'f14343896436942428411d83c0', 'f16506951623800745815d82c0', 'f12098241901618544805d82c0', 'f14588320641629617412d81c0', 'f12046517414271130587d79c0', 'f10624601986689536635d82c0', 'f14416003189689667586d83c0', 'f16829531794168631341d85c0', 'f11526087986588978970d87c0', 'f17407002237829831905d87c0']","['f13005816764567461654d85c0', 'f13234088123582423267d89c0', 'f15557627395276589498d87c0', 'f16335918958830656648d88c0', 'f14343896436942428411d85c0', 'f16506951623800745815d85c0', 'f12098241901618544805d85c0', 'f14588320641629617412d84c0', 'f12046517414271130587d82c0', 'f10624601986689536635d85c0', 'f14416003189689667586d86c0', 'f16829531794168631341d88c0', 'f11526087986588978970d90c0', 'f17407002237829831905d90c0']","[1468933627.111509, 1468933627.443548, 1468933627.775829, 1468933628.10798, 1468933628.44036, 1468933628.772671, 1468933629.10456, 1468933629.436914, 1468933629.769052, 1468933630.10122, 1468933630.433455, 1468933630.766347, 1468933631.098674, 1468933631.430249]","['13005816764567461654', '13234088123582423267', '15557627395276589498', '16335918958830656648', '14343896436942428411', '16506951623800745815', '12098241901618544805', '14588320641629617412', '12046517414271130587', '10624601986689536635', '14416003189689667586', '16829531794168631341', '11526087986588978970', '17407002237829831905']",0,y,n,,,,
069579c9-5865-4c99-bd77-44dd5a908eb5,069579c9-5865-4c99-bd77-44dd5a908eb5.mp4,"('35dfe76b-6720-4ff6-8844-259d8977a659', 'c832299e-6970-4086-83a5-fc282aa6cc16')","['f12140540162730115289d84c0', 'f12420020270885094044d84c0', 'f17308849621396123040d85c0', 'f10353316042457721138d84c0', 'f10058570048434963460d84c0', 'f9794826490634805866d83c0', 'f12046823841269999270d86c0', 'f15119555874601450073d85c0']","['f12140540162730115289d89c0', 'f12420020270885094044d89c0', 'f17308849621396123040d90c0', 'f10353316042457721138d88c0', 'f10058570048434963460d87c0', 'f9794826490634805866d85c0', 'f12046823841269999270d89c0', 'f15119555874601450073d87c0']","[1468933636.413261, 1468933636.745587, 1468933637.077457, 1468933637.409832, 1468933637.741888, 1468933638.074345, 1468933638.406593, 1468933638.738768]","['12140540162730115289', '12420020270885094044', '17308849621396123040', '10353316042457721138', '10058570048434963460', '9794826490634805866', '12046823841269999270', '15119555874601450073']",0,y,n,,,,
6cd385fb-e7be-4613-b1c0-6f47c591ea7a,6cd385fb-e7be-4613-b1c0-6f47c591ea7a.mp4,"('35dfe76b-6720-4ff6-8844-259d8977a659', 'c0bd1104-1bcd-432e-8854-b76891620767')","['f17011589504072020876d81c0', 'f14244815999699175538d83c0', 'f14628332143044197236d85c0', 'f18425550084701180305d84c0', 'f15424625011870878835d83c0', 'f10545469128632662669d86c0', 'f11059110451605585561d82c0', 'f16775642234647608755d81c0', 'f9725963357297808073d83c0', 'f13782378661195217688d85c0', 'f14000010216334252699d83c0', 'f17653915492528871221d82c0', 'f12342130955457835547d80c0', 'f16464097231212216036d82c0', 'f10794907933429124247d81c0', 'f9487004410262021252d82c0', 'f10764445249860997283d82c0', 'f9893320372277686343d85c0', 'f13746891262835965489d86c0', 'f16101146173975563655d84c0', 'f12237313807856710854d80c0', 'f13248833267762662199d80c0', 'f12823208731078839963d81c0', 'f16487872931173743683d79c0', 'f9337541563752960973d80c0', 'f13300960206265105914d78c0', 'f17098993189375239447d80c0', 'f17827389585594439777d79c0', 'f9283570122153715194d78c0']","['f17011589504072020876d67c0', 'f14244815999699175538d71c0', 'f14628332143044197236d76c0', 'f18425550084701180305d77c0', 'f15424625011870878835d76c0', 'f10545469128632662669d78c0', 'f11059110451605585561d73c0', 'f16775642234647608755d74c0', 'f9725963357297808073d75c0', 'f13782378661195217688d72c0', 'f14000010216334252699d73c0', 'f17653915492528871221d73c0', 'f12342130955457835547d72c0', 'f16464097231212216036d75c0', 'f10794907933429124247d74c0', 'f9487004410262021252d72c0', 'f10764445249860997283d72c0', 'f9893320372277686343d79c0', 'f13746891262835965489d77c0', 'f16101146173975563655d77c0', 'f12237313807856710854d74c0', 'f13248833267762662199d75c0', 'f12823208731078839963d75c0', 'f16487872931173743683d72c0', 'f9337541563752960973d73c0', 'f13300960206265105914d74c0', 'f17098993189375239447d75c0', 'f17827389585594439777d73c0', 'f9283570122153715194d72c0']","[1468933309.190842, 1468933309.522418, 1468933309.85969, 1468933310.186698, 1468933310.518943, 1468933310.850991, 1468933311.183187, 1468933311.515743, 1468933311.848151, 1468933312.180322, 1468933312.512288, 1468933312.844456, 1468933313.17632, 1468933313.50895, 1468933313.841031, 1468933314.173285, 1468933314.505642, 1468933314.837581, 1468933315.169938, 1468933315.502016, 1468933315.834438, 1468933316.166383, 1468933316.498614, 1468933316.830994, 1468933317.163232, 1468933317.495375, 1468933317.827691, 1468933318.159949, 1468933318.492211]","['17011589504072020876', '14244815999699175538', '14628332143044197236', '18425550084701180305', '15424625011870878835', '10545469128632662669', '11059110451605585561', '16775642234647608755', '9725963357297808073', '13782378661195217688', '14000010216334252699', '17653915492528871221', '12342130955457835547', '16464097231212216036', '10794907933429124247', '9487004410262021252', '10764445249860997283', '9893320372277686343', '13746891262835965489', '16101146173975563655', '12237313807856710854', '13248833267762662199', '12823208731078839963', '16487872931173743683', '9337541563752960973', '13300960206265105914', '17098993189375239447', '17827389585594439777', '9283570122153715194']",0,y,n,,,,
